1759,Ioannina Airport,Ioannina,GR
1760,Ioannis Kapodistrias International Airport,Kerkyra Island,GR
1761,Iqaluit Airport,Iqaluit,CA
1762,Iran Shahr Airport,Iranshahr,IR
1763,Ireland West Knock Airport,Charleston,IE
1764,Iringa Airport,Nduli,TZ
1765,Irkutsk Airport,Irkutsk,RU
1766,Irkutsk Northwest Airport,Irkutsk,RU
1767,Iruma Air Base,Tokyo,JP
1768,Ísafjörður Airport,Ísafjörður,IS
1769,Ishigaki Airport,Ishigaki,JP
1770,Ishurdi Airport,Ishurdi,BD
1771,Island Lake Airport,Island Lake,CA
1772,Islas Malvinas Airport,Rosario,AR
1773,Islay Airport,Port Ellen,GB
1774,Isle of Man Airport,Castletown,IM
1775,Isle of Man Airport,Ronaldsway,IM
1776,Issyk-Kul International Airport,Tamchy,KG
1777,Istrana Air Base,Istrana,IT
1778,Istres Le Tubé/Istres Air Base (BA 125) Airport,Istres/Le Tubé,FR
1779,Itacoatiara Airport,Itacoatiara,BR
1780,Itaituba Airport,Itaituba,BR
1781,Ithaca Tompkins Regional Airport,Ithaca,US
1782,Ivalo Airport,Ivalo,FI
1783,Ivano-Frankivsk International Airport,Ivano-Frankivsk,UA
1784,Ivanovo North Air Base,Ivanovo,RU
1785,Ivanovo South Airport,Ivanovo,RU
1786,Ivato Airport,Antananarivo,MG
1787,Ivujivik Airport,Ivujivik,CA
1788,Iwakuni Marine Corps Air Station,Iwakuni,JP
1789,Iwami Airport,Masuda,JP
1790,Ixtapa Zihuatanejo International Airport,Ixtapa,MX
1791,Izhevsk Airport,Izhevsk,RU
1792,Izhma Airport,Izhma,RU
1793,Izumo Airport,Izumo,JP
1794,J F Mitchell Airport,Bequia,VC
1795,Jacareacanga Airport,Jacareacanga,BR
1796,Jack Mc Namara Field Airport,Crescent City,US
1797,Jack Northrop Field Hawthorne Municipal Airport,Hawthorne,US
1798,Jackson County Reynolds Field,Jackson,US
1799,Jackson Hole Airport,Jackson,US
1800,Jackson-Medgar Wiley Evers International Airport,Jackson,US
1801,Jacksonville Executive at Craig Airport,Jacksonville,US
1802,Jacksonville International Airport,Jacksonville,US
1803,Jacksonville Naval Air Station,Jacksonville,US
1804,Jacmel Airport,Jacmel,HT
1805,Jacqueline Cochran Regional Airport,Palm Springs,US
1806,JAGS McCartney International Airport,Cockburn Town,TC
1807,Jaime Gonzalez Airport,Cienfuegos,CU
1808,Jaipur International Airport,Jaipur,IN
1809,Jakkur Aerodrome,Bengaluru,IN
1810,Jalal-Abad Airport,Jalal-Abad,KG
1811,Jam Airport,Kangan,IR
1812,James M Cox Dayton International Airport,Dayton,US
1813,Jamestown Regional Airport,Jamestown,US
1814,Jammu Airport,Jammu,IN
1815,Jamnagar Airport,Jamnagar,IN
1816,Janakpur Airport,Janakpur,NP
1817,Japura Airport,Rengat-Sumatra Island,ID
1818,Jardines Del Rey Airport,Cayo Coco,CU
1819,Jeju International Airport,Jeju City,KR
1820,J?kabpils Air Base,J?kabpils,LV
1821,Jenpeg Airport,Jenpeg,CA
1822,Jeongseok Airport,Jeju Island,KR
1823,Jérémie Airport,Jeremie,HT
1824,Jerez Airport,Jerez de la Forntera,ES
1825,Jericoacoara Airport,Jijoca de Jericoacoara,BR
1826,Jersey Airport,Saint Helier,JE
1827,Jessore Airport,Jashahor,BD
1828,Jesús Terán Paredo International Airport,Aguascalientes,MX
1829,Jiagedaqi Airport,Jiagedaqi,CN
1830,Jiamusi Airport,Jiamusi,CN
1831,Jianqiao/Hangzhou Airfield,Hangzhou,CN
1832,Jiayuguan Airport,Jiayuguan,CN
1833,Jieyang Chaoshan International Airport,Shantou,CN
1834,Jijel Ferhat Abbas Airport,Jijel,DZ
1835,Jim Hamilton L.B. Owens Airport,Columbia,US
1836,Jimma Airport,Jimma,ET
1837,Jim's Private Airport,Conyers,US
1838,Jingdezhen Airport,Jingdezhen,CN
1839,Jinggangshan Airport,Ji'an,CN
1840,Jining Qufu Airport,Jining,CN
1841,Jinnah International Airport,Karachi,PK
1842,Jinzhou Airport,Jinzhou,CN
1843,Jiroft Airport,Jiroft,IR
1844,Jiuzhai Huanglong Airport,Jiuzhaigou,CN
1845,Jixi Xingkaihu Airport,Jixi,CN
1846,Jiyanklis Air Base,Jiyanklis,EG
1847,Jizan Regional Airport,Jizan,SA
1848,João Correa da Rocha Airport,Marabá,BR
1849,João Paulo II Airport,Ponta Delgada,PT
1850,João Simões Lopes Neto International Airport,Pelotas,BR
1851,Jodhpur Airport,Jodhpur,IN
1852,Joe Foss Field Airport,Sioux Falls,US
1853,Joensuu Airport,Joensuu / Liperi,FI
1854,Johan Adolf Pengel International Airport,Zandery,SR
1855,Johan Pienaar Airport,Kuruman,ZA
1856,John A. Osborne Airport,Gerald's Park,MS
1857,John C. Munro Hamilton International Airport,Hamilton,CA
1858,John F Kennedy International Airport,New York,US
1859,John Murtha Johnstown Cambria County Airport,Johnstown,US
1860,John Paul II International Airport Kraków-Balice Airport,Kraków,PL
1861,John Wayne Airport-Orange County Airport,Santa Ana,US
1862,Joint Base Balad,Balad,IQ
1863,Jomo Kenyatta International Airport,Nairobi,KE
1864,Jonesboro Municipal Airport,Jonesboro,US
1865,Jönköping Airport,Jönköping,SE
1866,Joplin Regional Airport,Joplin,US
1867,Jorge Chávez International Airport,Lima,PE
1868,Jorge E. Gonzalez Torres Airport,San José Del Guaviare,CO
1869,Jorge Isaac Airport,La Mina-Maicao,CO
1870,Jorge Newbery Airpark,Buenos Aires,AR
1871,Jorge Wilsterman International Airport,Cochabamba,BO
1872,Jorhat Airport,Jorhat,IN
1873,José Celestino Mutis Airport,Bahía Solano,CO
1874,José Joaquín de Olmedo International Airport,Guayaquil,EC
1875,José Leonardo Chirinos Airport,Coro,VE
1876,Jose Maria Córdova International Airport,Medellín,CO
1877,Jose Maria Velasco Ibarra Airport,Macará,EC
1878,José Martí International Airport,Havana,CU
1879,Josefa Camejo International Airport,Paraguaná,VE
1880,Joshua Mqabuko Nkomo International Airport,Bulawayo,ZW
1881,Joslin Field Magic Valley Regional Airport,Twin Falls,US
1882,Juan Casiano Airport,Guapi,CO
1883,Juan De Ayolas Airport,Ayolas,PY
1884,Juan Gualberto Gomez International Airport,Varadero,CU
1885,Juan H White Airport,Caucasia,CO
1886,Juan Manuel Galvez International Airport,Roatan Island,HN
1887,Juan Mendoza Airport,Oruro,BO
1888,Juan Pablo Pérez Alfonso Airport,El Vigía,VE
1889,Juan Santamaria International Airport,San Jose,CR
1890,Juan Simons Vela Airport,Rioja,PE
1891,Juana Azurduy De Padilla Airport,Sucre,BO
1892,Juanda International Airport,Surabaya,ID
1893,Juanjui Airport,Juanjuí,PE
1894,Juba International Airport,Juba,SS
1895,Jubail Airport,Jubail,SA
1896,Julian Carroll Airport,Jackson,US
1897,Julius Nyerere International Airport,Dar es Salaam,TZ
1898,Jumandy Airport,Tena,EC
1899,Juneau International Airport,Juneau,US
1900,Jungwon Air Base/Chungju Airport,Gimseang-ro,KR
1901,J?rmala Airport,Tukums,LV
1902,Juwata Airport,Tarakan Island,ID
1903,Jyvaskyla Airport,Jyväskylän Maalaiskunta,FI
1904,K. D. Matanzima Airport,Mthatha,ZA
1905,K50 International Airport,Mogadishu,SO
1906,Kaadedhdhoo Airport,Huvadhu Atoll,MV
1907,Kabul International Airport,Kabul,AF
1908,Kacha Air Base,Sevastopol,UA
1909,Kadhdhoo Airport,Kadhdhoo,MV
1910,Kaduna Airport,Kaduna,NG
1911,Kagoshima Airport,Kagoshima,JP
1912,Kahramanmara? Airport,Kahramanmara?,TR
1913,Kahului Airport,Kahului,US
1914,Kaieteur International Airport,Kaieteur Falls,GY
1915,Kaifeng Air Base,Kaifeng,CN
1916,Kaili Airport,Huangping,CN
1917,Kaimana Airport,Kaimana-Papua Island,ID
1918,Kaitaia Airport,Kaitaia,NZ
1919,Kajaani Airport,Kajaani,FI
1920,Kake Airport,Kake,US
1921,Kalaeloa Airport,Kapolei,US
1922,Kalamata Airport,Kalamata,GR
1923,Kalamazoo Battle Creek International Airport,Kalamazoo,US
1924,Kalgoorlie Boulder Airport,Kalgoorlie,AU
1925,Kalibo International Airport,Kalibo,PH
1926,Kaliningrad Chkalovsk Naval Air Base,Kaliningrad,RU
1927,Kalocsa/Fokt? Airport,Kalocsa/Fokt?,HU
1928,Kamembe Airport,Kamembe,RW
1929,Kamenny Ruchey Naval Air Base,Sovetskaya Gavan,RU
1930,Kamensk-Uralskiy Air Base,Kamensk Uralskiy,RU
1931,Kamishly Airport,Kamishly,SY
1932,Kamloops Airport,Kamloops,CA
1933,Kamphaeng Saen Airport,Nakhon Pathom,TH
1934,Kampong Chhnang Airport,Kampong Chhnang,KH
1935,Kananga Airport,Kananga,CD
1936,Kanas Airport,Burqin,CN
1937,Kandla Airport,Kandla,IN
1938,Kaneohe Bay MCAS (Marion E. Carl Field) Airport,Kaneohe,US
1939,Kangerlussuaq Airport,Kangerlussuaq,GL
1940,Kangiqsualujjuaq (Georges River) Airport,Kangiqsualujjuaq,CA
1941,Kangiqsujuaq (Wakeham Bay) Airport,Kangiqsujuaq,CA
1942,Kangirsuk Airport,Kangirsuk,CA
1943,Kankesanturai Airport,Jaffna,LK
1944,Kansai International Airport,Osaka,JP
1945,Kansas City International Airport,Kansas City,US
1946,Kansk Air Base,Kansk,RU
1947,Kant Air Base,Kant,KG
1948,Kaohsiung International Airport,Kaohsiung City,TW
1949,Kaolack Airport,Kaolack,SN
1950,Kapalua Airport,Lahaina,US
1951,Kapuskasing Airport,Kapuskasing,CA
1952,Kapustin Yar Airfield,Znamensk,RU
1953,Karankut Air Base,Volnoye,UA
1954,Kärdla Airport,Kärdla,EE
1955,Kariba International Airport,Kariba,ZW
1956,Karl Stefan Memorial Airport,Norfolk,US
1957,Karlovy Vary International Airport,Karlovy Vary,CZ
1958,Karlsruhe Baden-Baden Airport,Baden-Baden,DE
1959,Karlstad Airport,Karlstad,SE
1960,Karonga Airport,Karonga,MW
1961,Karpathos Airport,Karpathos Island,GR
1962,Karratha Airport,Karratha,AU
1963,Kars Airport,Kars,TR
1964,Karup Airport,Karup,DK
1965,Kasabonika Airport,Kasabonika,CA
1966,Kasane Airport,Kasane,BW
1967,Kashechewan Airport,Kashechewan,CA
1968,Kashgar Airport,Kashgar,CN
1969,Kasiguncu Airport,Poso-Celebes Island,ID
1970,Kasompe Airport,Chingola,ZM
1971,Kassala Airport,Kassala,SD
1972,Kassel-Calden Airport,Kassel,DE
1973,Katowice International Airport,Katowice,PL
1974,Kauhava Airport,Kauhava,FI
1975,Kaunas International Airport,Kaunas,LT
1976,Kavieng Airport,Kavieng,PG
1977,Kawama Airport,Matanzas,CU
1978,Kawthoung Airport,Kawthoung,MM
1979,Kayseri Erkilet Airport,Kayseri,TR
1980,Kazan International Airport,Kazan,RU
1981,Kazi Nazrul Islam Airport,Durgapur,IN
1982,Kbely Air Base,Prague,CZ
1983,Kecskemét Airport,Kecskemét,HU
1984,K?dainiai Air Base,K?dainiai,LT
1985,Kédougou Airport,Kédougou,SN
1986,Keesler Air Force Base,Biloxi,US
1987,Keetmanshoop Airport,Keetmanshoop,NA
1988,Kefallinia Airport,Kefallinia Island,GR
1989,Keflavik International Airport,Reykjavík,IS
1990,Kelowna International Airport,Kelowna,CA
1991,Kelsey Airport,Kelsey,CA
1992,Kemerovo Airport,Kemerovo,RU
1993,Kemi-Tornio Airport,Kemi / Tornio,FI
1994,Kempegowda International Airport,Bangalore,IN
1995,Ken Jones Airport,Ken Jones,JM
1996,Kenai Municipal Airport,Kenai,US
1997,Kendall-Tamiami Executive Airport,Miami,US
1998,Kenebetsu JASDF Airfield,Kenebetsu,JP
1999,Kenema Airport,Kenema,SL
2000,Kengtung Airport,Kengtung,MM
2001,Kenneth Kaunda International Airport Lusaka,Lusaka,ZM
2002,Kenora Airport,Kenora,CA
2003,Kenosha Regional Airport,Kenosha,US
2004,Keperveem Airport,Keperveem,RU
2005,Kerema Airport,Kerema,PG
2006,Kerikeri Airport,Kerikeri,NZ
2007,Kerman Airport,Kerman,IR
2008,Kerry Airport,Killarney,IE
2009,Kerteh Airport,Kerteh,MY
2010,Ke?an Airport,Ke?an,TR
2011,Ketapang(Rahadi Usman) Airport,Ketapang-Borneo Island,ID
2012,Ketchikan International Airport,Ketchikan,US
2013,Key Field,Meridian,US
2014,Key Lake Airport,Key Lake,CA
2015,Key West International Airport,Key West,US
2016,KFOR Base Airfield,Camp Bondsteel,XK
2017,Khabarovsk-Novy Airport,Khabarovsk,RU
2018,Khajuraho Airport,Khajuraho,IN
2019,Khalkhalah Air Base,Buraq,SY
2020,Khankala Air Base,Grozny,RU
2021,Khanskaya Air Base,Maykop,RU
2022,Khanty Mansiysk Airport,Khanty-Mansiysk,RU
2023,Kharkiv International Airport,Kharkiv,UA
2024,Khartoum International Airport,Khartoum,SD
2025,Khasab Air Base,Khasab,OM
2026,Khatanga Airport,Khatanga,RU
2027,Khmelnytskyi Airport,Khmelnytskyi,UA
2028,Khon Kaen Airport,Khon Kaen,TH
2029,Khotilovo Air Base,Bologoye,RU
2030,Khovd Airport,Khovd,MN
2031,Khrabrovo Airport,Kaliningrad,RU
2032,Khudzhand Airport,Khudzhand,TJ
2033,Kiel-Holtenau Airport,Kiel,DE
2034,Kiev Zhuliany International Airport,Kiev,UA
2035,Kigali International Airport,Kigali,RW
2036,Kikai Airport,Kikai,JP
2037,Kilimanjaro International Airport,Arusha,TZ
2038,Kilpyavr Air Base,Murmansk,RU
2039,Kimbe Airport,Hoskins,PG
2040,Kimberley Airport,Kimberley,ZA
2041,Kimble County Airport,Junction,US
2042,Kimmirut Airport,Kimmirut,CA
2043,Kindersley Airport,Kindersley,CA
2044,Kindu Airport,Kindu,CD
2045,King Abdulaziz International Airport,Jeddah,SA
2046,King Fahd International Airport,Ad Dammam,SA
2047,King Faisal Naval Base,Jeddah,SA
2048,King Khaled International Airport,Riyadh,SA
2049,King Khaled Military City Airport,King Khaled Military City,SA
2050,King Mswati III International Airport,Manzini,SZ
2051,King Salmon Airport,King Salmon,US
2052,King Shaka International Airport,Durban,ZA
2053,Kingston Norman Rogers Airport,Kingston,CA
2054,Kingsville Naval Air Station,Kingsville,US
2055,Kinmen Airport,Shang-I,TW
2056,Kinston Regional Jetport At Stallings Field,Kinston,US
2057,Kirkenes Airport (Høybuktmoen),Kirkenes,NO
2058,Kirkland Lake Airport,Kirkland Lake,CA
2059,Kirksville Regional Airport,Kirksville,US
2060,Kirkuk Air Base,Kirkuk,IQ
2061,Kirkwall Airport,Orkney Islands,GB
2062,Kirovskoe Air Base,Kirovskoe,UA
2063,Kiruna Airport,Kiruna,SE
2064,Kish International Airport,Kish Island,IR
2065,Kissimmee Gateway Airport,Orlando,US
2066,Kisumu Airport,Kisumu,KE
2067,Kitadaito Airport,Kitadait?jima,JP
2068,Kitaky?sh? Airport,Kitaky?sh?,JP
2069,Kitale Airport,Kitale,KE
2070,Kittilä Airport,Kittilä,FI
2071,Kivalina Airport,Kivalina,US
2072,Kiwayu Airport,Kiwayu,KE
2073,Klagenfurt Airport,Klagenfurt am Wörthersee,AT
2074,Klawock Airport,Klawock,US
2075,Kleine Brogel Air Base,Kleine Brogel,BE
2076,Kleinsee Airport,Kleinsee,ZA
2077,Kluang Airport,Kluang,MY
2078,Kobe Airport,Kobe,JP
2079,Kochi Airport (????),Nankoku,JP
2080,K?chi Ry?ma Airport,Nankoku,JP
2081,Kodiak Airport,Kodiak,US
2082,Kogalym International Airport,Kogalym,RU
2083,Koggala Airport,Galle,LK
2084,Kokkola-Pietarsaari Airport,Kokkola / Kruunupyy,FI
2085,Koksan 2 Highway Strip,Koksan,KP
2086,Koksan Air Base,Koksan,KP
2087,Kokshetau Airport,Kokshetau,KZ
2088,Koksijde Air Base,Koksijde,BE
2089,Kolding Vamdrup Airfield,Kolding / Vamdrup,DK
2090,Koltsovo Airport,Yekaterinburg,RU
2091,Komatsu Airport,Kanazawa,JP
2092,Komsomolsk-on-Amur Airport,Komsomolsk-on-Amur,RU
2093,Kona International At Keahole Airport,Kailua/Kona,US
2094,Konarak Airport,Chabahar,IR
2095,Koné Airport,Koné,NC
2096,Kontum Airport,Kontum,VN
2097,Konya Airport,Konya,TR
2098,Kopitnari Airport,Kutaisi,GE
2099,Korhogo Airport,Korhogo,CI
2100,Korla Airport,Korla,CN
2101,Kos Airport,Kos Island,GR
2102,Košice Airport,Košice,SK
2103,Kosrae International Airport,Okat,FM
2104,Kostanay West Airport,Kostanay,KZ
2105,Kostomuksha Airport,Kostomuksha,RU
2106,Kostroma Sokerkino Airport,Kostroma,RU
2107,Kota Airport,Kota,IN
2108,Kota Kinabalu International Airport,Kota Kinabalu,MY
2109,Kotlas Airport,Kotlas,RU
2110,Kotoka International Airport,Accra,GH
2111,Koulamoutou Mabimbi Airport,Koulamoutou,GA
2112,Koumac Airport,Koumac,NC
2113,Kowanyama Airport,Kowanyama,AU
2114,Krabi Airport,Krabi,TH
2115,Krainiy Airport,Baikonur,KZ
2116,Kramfors Sollefteå Airport,Kramfors / Sollefteå,SE
2117,Krasnodar Pashkovsky International Airport,Krasnodar,RU
2118,Krasnodar Tsentralny Air Base,Krasnodar,RU
2119,Krasnokamensk Airport,Krasnokamensk,RU
2120,Krechevitsy Air Base,Novgorod,RU
2121,Kristiansand Airport,Kjevik,NO
2122,Kristianstad Airport,Kristianstad,SE
2123,Kristiansund Airport (Kvernberget),Kvernberget,NO
2124,Kruger Mpumalanga International Airport,Mpumalanga,ZA
2125,Krymsk Air Base,Krymsk,RU
2126,Kryvyi Rih International Airport,Kryvyi Rih,UA
2127,Kuala Lumpur International Airport,Kuala Lumpur,MY
2128,Kuantan Airport,Kuantan,MY
2129,Kubinka Air Base,Kubinka,RU
2130,Kuching International Airport,Kuching,MY
2131,Kuchy?a Air Base,Malacky,SK
2132,Kuçovë Air Base,Kuçovë,AL
2133,Kufra Airport,Kufra,LY
2134,Kugaaruk Airport,Kugaaruk,CA
2135,Kugluktuk Airport,Kugluktuk,CA
2136,Kuito Airport,Kuito,AO
2137,Kukës Airport,Kukës,AL
2138,Kulob Airport,Kulyab,TJ
2139,Kumamoto Airport,Kumamoto,JP
2140,Kumasi Airport,Kumasi,GH
2141,Kunming Changshui International Airport,Kunming,CN
2142,Kunovice Airport,Uherské Hradišt?,CZ
2143,Kunsan Air Base,Kunsan,KR
2144,Kununurra Airport,Kununurra,AU
2145,Kuopio Airport,Kuopio / Siilinjärvi,FI
2146,Kurchatov Airfield,Kurchatov,KZ
2147,Kuressaare Airport,Kuressaare,EE
2148,Kurgan Airport,Kurgan,RU
2149,Kursk East Airport,Kursk,RU
2150,Kurumoch International Airport,Samara,RU
2151,Kushiro Airport,Kushiro,JP
2152,Kuujjuaq Airport,Kuujjuaq,CA
2153,Kuujjuarapik Airport,Kuujjuarapik,CA
2154,Kuusamo Airport,Kuusamo,FI
2155,Kuwait International Airport,Kuwait City,KW
2156,Kwail Air Base,Kwail,KP
2157,Kwaksan Air Base,Kwaksan,KP
2158,Kyaukpyu Airport,Kyaukpyu,MM
2159,Kyurdamir Air Base,Kyurdamir,AZ
2160,Kyzyl Airport,Kyzyl,RU
2161,Kyzyl-Syr Airport,Kyzyl-Syr,RU
2162,L M Clayton Airport,Wolf Point,US
2163,L.F. Wade International International Airport,Hamilton,BM
2164,La Abraq Airport,Al Bayda',LY
2165,La Araucanía Airport,Temuco,CL
2166,La Aurora Airport,Guatemala City,GT
2167,La Baule-Escoublac Airport,La Baule-Escoublac,FR
2168,La Chinita International Airport,Maracaibo,VE
2169,La Coloma Airport,Pinar del Rio,CU
2170,La Crosse Municipal Airport,La Crosse,US
2171,La Florida Airport,La Serena-Coquimbo,CL
2172,La Florida Airport,Tumaco,CO
2173,La Grande Rivière Airport,La Grande Rivière,CA
2174,La Grande-4 Airport,La Grande-4,CA
2175,La Guardia Airport,New York,US
2176,La Isabela International Airport,La Isabela,DO
2177,La Laguna Airport,Guanaja,HN
2178,La Macaza / Mont-Tremblant International Inc Airport,Rivière Rouge,CA
2179,La Nubia Airport,Manizales,CO
2180,La Palma Airport,"Sta Cruz de la Palma, La Palma Island",ES
2181,La Plata Airport,La Plata,AR
2182,La Rochelle-Île de Ré Airport,La Rochelle/Île de Ré,FR
2183,La Roche-sur-Yon Airport,La Roche-sur-Yon/Les Ajoncs,FR
2184,La Ronge Airport,La Ronge,CA
2185,La Tontouta International Airport,Nouméa,NC
2186,Labo Airport,Ozamiz City,PH
2187,Labuan Airport,Labuan,MY
2188,Lac Brochet Airport,Lac Brochet,CA
2189,Lac Du Bonnet Airport,Lac Du Bonnet,CA
2190,Lackland Air Force Base,San Antonio,US
2191,Ladd AAF Airfield,Fairbanks/Ft Wainwright,US
2192,Ladysmith Airport,Ladysmith,ZA
2193,Lafayette Regional Airport,Lafayette,US
2194,Lages Airport,Lages,BR
2195,Laghouat Airport,Laghouat,DZ
2196,Laguindingan Airport,Cagayan de Oro City,PH
2197,Lahad Datu Airport,Lahad Datu,MY
2198,Laikipia Air Base,Nanyuki,KE
2199,Lajes Airport,Praia da Vitória,PT
2200,Lake Charles Regional Airport,Lake Charles,US
2201,Lake Country Regional Airport,Clarksville,US
2202,Lake Cumberland Regional Airport,Somerset,US
2203,Lake Manyara Airport,Lake Manyara National Park,TZ
2204,Lake Tahoe Airport,South Lake Tahoe,US
2205,Lakefront Airport,New Orleans,US
2206,Lakehurst Maxfield Field Airport,Lakehurst,US
2207,Lakeland Linder Regional Airport,Lakeland,US
2208,Lal Bahadur Shastri Airport,Varanasi,IN
2209,Lambarene Airport,Lambarene,GA
2210,Lambert St Louis International Airport,St Louis,US
2211,Lamezia Terme Airport,Lamezia Terme (CZ),IT
2212,Lampedusa Airport,Lampedusa,IT
2213,Lanai Airport,Lanai City,US
2214,Lancaster Airport,Lancaster,US
2215,Landivisiau Air Base,Landivisiau,FR
2216,Land's End Airport,Land's End,GB
2217,Langebaanweg Airport,Langebaanweg,ZA
2218,Langkawi International Airport,Langkawi,MY
2219,Langley Air Force Base,Hampton,US
2220,Lannion-Côte de Granit Airport,Lannion,FR
2221,Lansdowne House Airport,Lansdowne House,CA
2222,Lanseria Airport,Johannesburg,ZA
2223,Lanvéoc-Poulmic Air Base,Lanvéoc/Poulmic,FR
2224,Lanyu Airport,Orchid Island,TW
2225,Lanzarote Airport,Lanzarote Island,ES
2226,Lanzhou Air Base,Lanzhou,CN
2227,Lanzhou Zhongchuan Airport,Lanzhou,CN
2228,Laoag International Airport,Laoag City,PH
2229,Lappeenranta Airport,Lappeenranta,FI
2230,Lar Airport,Lar,IR
2231,Laramie Regional Airport,Laramie,US
2232,Laredo International Airport,Laredo,US
2233,Larnaca International Airport,Larnarca,CY
2234,Las Américas International Airport,Santo Domingo,DO
2235,Las Breas Airport,Taltal,CL
